date;aapl;abt;agn;aig;all;amgn;amzn;axp;ba;bac;biib;bk;bmy;c;cat;celg;cl;cof;cop;cost;csco;cvs;cvx;dd;dhr;dis;dow;duk;emr;exc;f;fdx;gd;ge;gild;hal;hd;hon;ibm;intc;jnj;jpm;ko;lly;lmt;low;mcd;mdt;mmm;mo;mrk;ms;msft;nee;nke;orcl;oxy;pep;pfe;pg;qcom;rtn;sbux;slb;so;spg;t;tgt;twx;txn;unh;unp;usb;utx;vz;wba;wfc;wmt;xom
2013-10-22;6.6472296;0.5703483;1.8667705;1.7141456;0.8031328;2.1163848;6.7559238;0.5766975;1.3996259;0.6973396;4.6939936;0.9003749;1.2069283;0.5432032;0.7549858;2.5902670;0.8091033;1.2666196;0.5855715;0.5298665;1.5666756;3.0724134;0.6075818;1.7855086;0.5120668;1.1719876;0.7341767;1.1091748;0.7627417;3.0153375;1.2736046;2.6698198;0.2504627;0.7533692;3.6898129;2.7283044;0.6411643;0.8158867;0.8104867;0.7246260;0.3473352;0.9067269;0.5894711;0.7457296;3.1163625;1.0940227;0.6334698;0.3362411;0.4054211;0.3823191;0.5107952;1.4153088;1.9175793;1.3291683;0.7332918;0.6174256;0.9582223;0.7236675;1.0518216;0.9466335;0.3566501;1.2390484;0.8130043;1.6699471;0.7510123;0.8350961;0.8758855;0.3947578;0.4572265;2.1291455;2.0909792;0.6707927;0.2902838;2.0914538;1.0808878;0.9615673;0.5780418;0.5596336;0.4481213
2013-10-23;2.2959826;1.1623177;2.0539228;1.0275027;0.9250686;2.4946075;2.1532029;0.7037079;8.5441448;1.2933266;2.5478432;0.6441193;3.7210539;0.8615538;2.0420160;1.8593686;0.5823701;0.7865820;1.0392506;0.7649048;0.9331835;1.0277042;0.6621172;0.7784039;0.5729783;1.0533530;1.6003348;1.4647648;0.5343651;2.7098343;1.2776301;1.7116720;4.0672772;1.0571510;2.9506692;1.6396636;1.2629992;0.9863940;0.4330444;1.1812274;0.5749953;0.6554798;0.6209517;4.1448624;1.5938613;1.1863770;0.6634066;0.5249667;0.5592698;0.7349589;0.3442029;1.5696812;1.0379675;1.3265887;1.3483111;1.0146378;1.4173554;0.3767185;0.7435473;0.5703816;1.8993766;1.3762399;1.0352021;2.0265028;1.1234930;1.2343829;0.5984941;0.7368406;0.5117062;1.4031291;1.8772995;1.2333063;0.4774521;0.9605368;0.8522569;0.9218542;0.4473858;1.0482168;0.5311104
2013-10-24;0.7318063;0.8635498;0.7015902;1.0439148;0.5610144;1.4224776;1.1985347;0.2984490;0.6600106;1.2298437;1.8171288;0.3410173;1.0974419;0.7748857;1.0156701;2.8348930;1.3494741;0.6952209;0.8227150;0.6221747;1.2907558;0.5135447;0.5224237;1.2555102;0.6528794;0.6508447;8.0922472;0.8197641;0.4329769;1.7283138;2.6203611;0.6165642;0.6469883;0.3946656;1.1495908;2.1289548;0.8110559;0.4203201;0.2696802;0.4444803;0.3068295;0.6804716;0.4479726;1.0233825;0.8250264;0.7399064;0.2482563;0.4616204;2.1941770;1.6359794;0.2327979;0.6094564;0.8451136;1.5619358;0.2876586;1.0786549;0.7369245;0.2661905;0.5284192;0.8477742;0.4996596;2.8634274;1.2973329;0.8164833;0.8987901;1.0739651;3.4502543;0.3916092;0.3152984;1.7693147;0.9789672;0.3473234;0.6478713;0.8112751;1.7064727;0.3692194;0.5974485;0.2467403;0.3755427
2013-10-25;0.7509199;0.4853771;2.0210283;0.5899798;0.3832132;0.8178667;10.9955419;0.7155059;1.2155450;0.9135575;1.3892849;0.8159435;0.8927811;0.2462046;0.8273644;3.1119343;0.5955353;0.5178737;0.7230245;1.0693503;1.1887925;0.9368601;0.3229238;2.3710582;0.3913039;0.8046030;3.1283756;0.8036557;0.4191173;1.3222824;1.9743882;0.7910255;0.5075882;0.7449201;2.9976960;0.5456517;0.5627541;0.5267044;0.5275662;0.4111791;0.2514926;0.5217045;0.7287534;0.6492375;0.6918596;0.7685901;0.2386271;0.4157186;0.4247512;0.4972506;0.8237444;0.7244092;1.8146829;0.7804539;0.7338602;0.8970570;0.7650847;0.3218457;0.3208577;0.7458248;0.7022817;1.2303517;0.5866718;0.9369510;0.5785713;2.2238501;0.6274734;0.4875616;0.3068110;0.3709239;0.8814879;0.2175960;0.3371613;0.6349286;0.5283718;0.6238008;0.6141894;0.6364202;0.4388264
2013-10-28;0.9526638;0.3478017;2.8031378;0.9263864;0.6399092;1.1338291;1.5949516;0.8050956;1.7250150;0.4009011;15.9321821;0.7376847;6.8980467;0.4678301;0.5140115;1.3112680;0.8854276;0.6849736;0.5824326;0.9520137;0.7004199;1.0430337;0.4074295;0.5356525;0.5705644;0.2969873;1.1158970;0.6404897;0.6736971;1.9155469;0.8600858;1.6739760;0.5655950;0.5727948;0.8715159;0.8653825;0.2820328;0.4859448;0.7079806;0.6928180;0.2679082;0.6743501;1.2168141;0.6477798;0.4818674;0.5241284;0.4021213;0.6331045;0.3108446;1.0546918;0.9366916;0.6619776;0.9307336;1.1495811;0.2775795;0.8042602;3.0812976;0.8938663;0.4225006;0.8453204;0.5436729;1.2258023;1.0257095;0.9186116;0.5687824;1.4849879;0.3671980;0.8207901;0.6618663;1.0874159;1.0119245;0.1379730;0.5500498;0.4593258;0.2820322;1.7794106;0.9247717;0.9663582;0.3384507
2013-10-29;5.4715598;0.5018022;3.5630167;0.7267447;0.3459371;1.8530269;1.8682722;0.3376375;0.5125387;1.3545762;4.5719957;0.7937889;2.2065332;0.3394381;0.5012347;1.8349776;0.3633309;0.3819272;0.2586955;0.6259628;1.0169104;0.6920502;0.5807461;0.4054717;0.3985839;0.4334064;0.8770417;0.3352290;0.3219832;2.1649466;0.7555927;0.9435912;0.4125769;0.6325231;1.5412611;1.0114555;0.4759288;0.2924563;2.3855500;0.6741411;0.1995702;1.5129600;0.7325428;0.9153031;0.2872724;0.3864523;0.3778384;1.3091864;0.4275458;0.4154852;0.8193077;1.1010569;0.5116718;0.4622619;0.6149040;0.6055722;4.9329454;0.3503968;1.2633821;0.5127915;0.6692512;0.3909655;0.7718741;0.3990763;0.6142338;0.4821041;0.9150366;0.6891658;0.3110055;0.9886543;1.2811108;0.5829186;0.2363572;0.2802018;0.5486757;0.8417162;0.4779123;0.6086736;0.6901150
2013-10-30;1.6939244;0.7294130;2.2586400;1.1650654;0.6113259;1.9225898;2.9801081;1.1306210;2.0187555;0.9922298;2.8114628;0.6992269;1.7966940;1.0721756;0.6732693;1.9948523;0.7192144;0.8880715;1.0310631;0.7519774;0.9181782;1.0744153;0.9049133;1.0161262;0.7548796;1.0543013;2.4798987;0.8178483;0.6394560;14.6277659;1.3380602;1.8237884;0.8948076;1.0325614;4.1185489;2.1366874;0.9760892;1.0480771;0.7144336;1.0360394;0.4123761;1.1059141;0.9393328;1.9135009;0.6975349;0.9622955;0.6723517;0.8187384;0.4034678;0.7905367;0.7485640;1.2772023;0.9633607;0.9727900;1.0837889;1.2959922;3.7243773;0.8709719;0.9167115;0.6535864;0.7985403;0.5258533;1.4498210;1.1553442;1.2092630;0.8000311;0.8489279;2.6944561;1.2294027;1.1261813;1.2499504;1.7032446;0.3177709;0.8433466;1.2690375;1.2333527;0.5473907;0.5336686;0.7304181
2013-10-31;1.5444667;0.4941264;1.0736872;2.1797563;2.8423617;1.1653897;2.0371543;0.8533857;1.2635419;0.8954914;1.8606913;1.1148547;1.0687583;0.8492935;0.8843878;4.2739728;0.6955856;1.0106823;1.6607838;0.4405622;0.9214157;0.7325042;0.9063042;0.6817140;1.2270448;1.2003846;1.4301459;0.9762260;0.5432901;3.0878371;1.5392230;2.3617032;0.8789197;0.9256573;2.2318472;2.1181286;0.8450581;0.8684415;0.8127988;0.5041728;0.4595620;1.3096456;0.5937055;0.7589084;1.0773651;1.0604708;0.3582390;1.0794276;0.4133512;0.7580877;0.6356790;0.8905763;0.7796919;1.0830500;1.2048945;1.1492375;1.9568442;0.6530948;1.0797413;0.5905638;0.5429108;0.8164266;4.2284424;1.3668459;1.2152342;0.9432841;1.0111464;0.9299639;1.5296900;1.3868434;0.8776728;0.6021671;0.6718204;0.8684664;1.2758695;0.8812454;0.6392730;0.2890023;1.4201500
2013-11-01;1.0020873;0.7032838;1.7246182;4.5519118;0.7859042;1.6458380;2.5557382;0.5403829;2.1678890;0.6174152;4.8187151;1.1913285;1.8101125;0.6719964;0.6273524;2.6936120;1.0724381;0.8086082;1.0795180;0.8335591;0.6252402;0.9678375;1.2617403;0.8807591;1.0028161;0.9170817;1.3277223;0.8934349;1.0646669;1.2305147;2.2183278;2.1257998;0.8904831;1.5033378;3.0046754;0.9858944;0.7235820;0.9231323;0.3686928;0.7553912;0.9512274;1.2993486;0.6293353;0.4139449;3.1950019;1.3871686;0.6392786;1.1095049;0.4983688;1.3327973;0.9104707;0.9132933;0.4948504;5.5689956;0.9501482;0.6101607;1.2264417;0.6609789;1.2737474;0.8280370;0.4638201;3.4458264;1.7675246;1.4584750;0.6921687;1.3056768;1.3879515;0.8194284;1.0387576;0.8855157;0.8481571;0.7976543;0.7786741;0.9881170;1.5884382;1.9671628;0.6162673;0.5584086;0.8889226
2013-11-04;1.2019503;0.3664368;1.7851633;0.7534098;0.1923585;1.4520966;1.8761585;0.3975645;0.6306642;0.4128378;2.0557816;0.8793809;0.5311719;0.4334696;0.3338345;1.7262942;0.2637880;0.5498483;0.3762640;0.4642926;0.7567357;0.8043247;0.5776318;1.6010292;0.3423851;0.6185421;1.6807731;0.6616307;0.3178917;0.8263921;1.2879565;1.0657939;0.2439803;0.3835115;1.6153996;1.1510300;0.3544425;0.4619841;0.2622851;0.5057417;0.6049025;0.6376158;0.3774459;0.3404657;0.3698349;0.6763209;0.4173330;2.8298916;0.4399188;0.3925604;0.9757775;0.7970959;0.5165868;1.9256841;0.4136689;0.3583004;0.8212936;0.2929470;0.5693957;0.3686987;0.5071696;0.2469489;0.5889844;0.6033416;0.3516009;0.5772441;0.9202590;0.4561793;1.1416383;0.4171952;0.7167631;0.2803277;0.2231029;0.4982867;0.9727286;0.6132228;0.3198069;0.2822815;0.7043245
2013-11-05;0.7797308;0.8333254;1.9452008;0.9666772;0.4140974;1.1268801;2.0330439;0.3766506;1.3980736;0.6283010;2.1220303;0.5471921;0.8540814;0.6124467;0.5033282;1.7252524;0.4512195;0.5500662;0.6589714;0.4753623;1.3409422;4.1761202;0.5396176;0.5885724;0.2885372;0.8183312;0.7732939;0.5259577;1.1692301;1.3333470;0.9316015;1.2711001;0.4622645;0.3695335;0.7511849;1.7580608;0.4482937;0.6038996;0.6023979;0.5229454;0.2384984;0.5182490;0.3762403;0.6444954;0.5190412;0.6605992;0.3929925;0.6499522;0.3608728;0.3227221;0.3685239;0.6618781;1.6407642;0.8196123;0.6587427;0.2293167;0.9132184;0.4091296;0.5241538;0.3576461;0.4727028;0.5292348;0.6560825;0.8365679;1.0022349;0.5181967;0.7624683;0.3524709;0.9681041;0.6370682;0.4867453;0.2785176;0.2071325;0.6767903;0.7588486;2.9991642;0.2551431;0.3282513;1.0741312
2013-11-06;0.6741977;2.2402685;1.5667367;1.3763332;0.5700323;2.1348569;2.5627608;0.4623776;1.2728786;0.3988965;2.2996878;0.8264173;1.2940094;0.9930576;0.4250728;4.2814879;0.4208676;1.3939303;1.0044908;0.7990658;1.8030175;0.5935866;0.6268270;0.5732693;0.4502286;0.6343064;1.1132610;2.1516564;0.7458484;2.2789743;1.4077041;3.0263524;0.3161457;0.6432990;2.3900055;5.0195329;0.6847778;0.7657616;0.3756078;1.0615548;0.1831446;0.6950592;0.6010416;0.2521524;0.6110175;1.5354940;0.2964112;0.5698586;0.2783045;0.5597619;0.5581919;0.6018113;2.1639410;0.6759629;1.3753382;0.8854421;1.2546003;0.6381254;0.5548221;0.5562250;1.7769745;0.7002563;0.6696081;1.4779792;0.8231605;0.5648192;0.4787785;0.6911003;10.7462141;0.6236044;2.0263384;0.5335638;0.2639193;0.6360905;0.2981981;1.1877735;0.6795283;0.3823291;0.4274863
2013-11-07;0.8630317;2.6873252;2.6379902;1.5333061;0.4323384;1.8185485;3.4265196;0.5755677;1.2889325;0.7345841;5.6473176;0.8738374;1.4032870;1.0293909;0.6264876;8.5872232;1.1188969;0.5333245;1.6846153;1.0764220;1.3356473;0.7026729;1.2046509;0.7437250;0.6948181;2.1036918;1.6575063;0.7270977;0.7195627;1.6906054;2.0454814;1.7674088;0.4378906;1.4059319;2.0088400;5.9010084;0.6063849;0.9123274;0.9902638;1.0505441;0.3340649;0.6084932;0.9587394;0.3819305;0.9561092;1.5762226;0.6288036;0.6187414;0.4182981;0.5047571;0.4972671;0.9334269;0.8546008;1.2209588;1.2407485;1.1907767;1.2034611;0.6146256;0.8569649;0.5070840;2.1194935;1.0060072;1.2150553;1.8529405;0.9306988;0.9121577;1.8096959;0.9311441;3.0185983;1.0025143;1.5871868;1.7622266;0.4380216;0.9428071;1.1035876;1.8550592;0.6192966;0.6127668;0.8922983
2013-11-08;0.5386058;1.5111421;1.4222563;2.1015979;1.1978765;2.5335313;2.1039793;0.8571578;1.3093171;2.1498088;4.2163588;2.6525282;0.8422460;2.3887188;0.7440839;2.6813197;0.6182660;1.1787605;1.1330023;0.7587596;0.8845849;0.5742155;0.7022127;0.7181703;2.2363151;3.7305419;1.3119832;3.0899169;1.0132343;3.9202832;1.1278320;0.9180355;0.4454721;1.7051248;1.2633974;2.9886197;0.7929891;1.2069477;0.5548226;0.8281479;0.6647147;2.0139370;0.8442570;1.2112089;0.6719317;1.6493642;0.4677674;0.4800866;1.1287193;0.9488440;1.2165224;1.9564588;0.7613566;1.8393275;1.2314859;0.7052122;0.6242847;1.0816307;1.3671300;0.7301220;0.7769064;1.0690037;1.1135807;2.3959597;2.1713025;2.0274378;1.1027605;0.5643611;2.4178203;0.8148982;0.7643355;0.6880259;1.0090666;0.7753869;1.3156205;0.8711207;1.6279632;0.6559511;0.5276661
2013-11-11;1.0066296;0.9087760;1.9082270;1.3691020;0.3921785;1.8566540;1.9911086;0.3922528;0.7803004;0.6328414;1.7305400;0.6739476;1.2745855;1.0312900;0.3823013;3.0170292;0.2649025;0.4073112;0.4634061;0.6225271;0.6815967;0.3885912;0.1913478;0.1572706;0.3575469;0.5243750;1.3028889;0.6849722;0.2864936;1.4437787;1.4048728;0.3881045;0.0862327;0.3206321;1.5692866;1.3795684;0.5192121;0.2685930;0.7835600;1.0068981;0.3134031;0.5314079;0.2202352;0.7341260;0.7994182;1.0086848;0.1596076;0.4153695;0.2389750;0.1844260;0.4640079;1.0533249;0.8030338;0.6232714;0.9630564;0.7719604;0.7408895;0.2699932;0.2278878;0.2897641;0.6572756;0.3408207;0.4263542;0.6880140;0.4707056;0.5327243;0.3076362;0.3802775;0.7300355;0.6926775;1.0276828;0.3370886;0.4455303;0.6123514;0.4196895;0.5013910;0.4282590;1.0381171;0.3387690
2013-11-12;0.8861371;1.6124657;1.4515743;1.2641342;0.5034663;2.7690618;2.2357645;0.4547931;0.6856324;1.3002792;3.9819349;0.6983031;1.3279976;0.7462743;0.2511887;2.1767432;0.6088370;0.6742394;0.6983004;0.5847511;1.2346692;0.5949658;0.4336779;0.4246982;0.7610763;0.7271952;1.5141520;0.6424464;0.5319482;1.7897790;0.5270965;5.1420486;0.2817618;0.9211121;1.7937675;1.4468200;0.9768054;0.6565940;0.6607396;2.3970868;0.5919616;0.6251702;0.8211019;0.3521672;0.5911302;4.0657948;0.2457926;0.9591257;0.5975246;1.3884415;0.5360302;1.3595401;0.7597449;1.2404053;0.7574867;0.7182822;0.7994123;0.6895716;0.8158105;0.7021156;0.5454451;0.4775599;0.7135825;1.9574140;0.5023492;0.9059534;0.5167080;0.7010346;1.0592912;0.7845423;0.9687572;0.8257946;0.4559792;0.5223703;0.4961614;0.6527709;0.5256632;0.4817096;0.5682061
2013-11-13;0.4144703;1.3448187;3.3078512;0.6710759;0.4476912;1.7231658;1.1598439;0.5323958;0.6352987;1.8628583;3.0745303;0.7191240;0.7600205;1.1573770;0.3496402;2.9308621;0.4203857;0.8084561;0.4581211;0.4410410;1.4554617;0.6695409;0.3413085;0.6342498;0.3552374;0.9016494;0.9660116;0.8778184;0.9413142;1.6592647;1.4640097;1.5193619;0.2129678;0.8589367;0.8573797;1.5364015;1.0099849;0.4371782;0.3819524;0.7751709;0.6147297;0.9647977;0.5946694;0.8505512;0.8381496;0.8317129;0.3458264;0.5789922;0.4959391;0.3980622;0.4919306;0.9236425;1.1584655;1.1056935;0.4908200;0.6123576;0.6206751;0.4160353;0.9329456;0.5405272;0.7048839;0.8798851;1.1717272;0.9153017;0.7956624;0.6059049;0.5266664;1.5298087;0.5983731;0.6586209;0.4328884;0.7239893;0.4199824;0.4482138;0.7512967;0.6458722;1.3104054;0.2812675;0.3449027
2013-11-14;0.3776093;0.5610800;1.7695076;0.9748622;0.7178702;2.0705039;2.1040968;0.3632642;0.7952378;1.0119810;1.5883801;1.0808047;0.9616516;0.8268565;0.4069833;2.3767575;0.3613610;0.5958965;0.8571728;0.6283229;4.6625658;0.5637707;0.3727672;0.4666856;0.5705748;0.6529820;0.7605327;1.1679072;0.9152911;1.1156004;1.0441128;0.3409549;0.1854073;1.1198525;1.1555149;1.3356096;1.6418581;0.4586366;0.8897158;0.4728941;0.2592756;0.7378422;0.5929517;0.5193246;0.4557013;2.0752734;0.7046605;0.6121030;0.2849269;0.5132197;0.3331826;1.0255270;0.5519997;0.8150690;0.9095883;0.8454463;0.8678014;0.3138111;0.9926279;0.4614663;0.9305908;0.4510247;0.5054009;0.7657795;0.6886245;2.2430445;0.3314034;0.8085024;1.6047144;0.3690151;0.3609727;0.5125804;0.3836023;0.8688655;0.5472744;0.8998638;0.6756280;1.5578836;0.3993476
2013-11-15;0.4978704;0.8863970;1.3195242;0.4814103;0.2809704;0.8296826;2.5162814;0.4544502;0.8491061;0.6188646;3.1898068;0.3979928;1.5716071;0.8315604;0.4122271;1.8463908;0.3220653;0.8369491;0.7102623;0.4144360;1.3248683;0.6492160;0.2562949;0.3557953;0.3889477;0.4754890;0.2798390;1.0131366;0.8747793;2.7049286;0.4163078;1.0933191;0.4301176;0.6687272;1.6146308;0.9773095;0.3538435;0.5350551;0.5550547;0.4555999;0.2724134;0.6572937;0.3864841;0.3111978;0.6411158;1.4271706;0.4441984;0.4977794;0.2869703;0.6778684;0.9023056;0.6321349;0.1791543;0.5839704;0.6707537;0.8941214;0.5921228;0.3678409;0.5383561;0.5142994;0.5844386;0.5092637;0.4636220;0.7845131;0.4987165;1.0627916;0.5114272;0.4525289;0.7242624;0.3671961;0.5618937;0.2476017;0.2323678;0.4025563;0.8031328;1.8948831;0.5207566;0.2030454;0.5324346
2013-11-18;1.2132915;0.6327813;0.8335038;0.7322905;0.5528023;1.0888495;1.7242429;0.3215256;2.0423225;1.7069890;2.3101819;0.6667586;0.8543270;0.8531122;0.6044707;4.4432118;0.3985921;0.3613254;0.3832917;0.7881314;1.1860831;0.6809920;0.4111688;0.2490499;0.6813003;0.6887325;0.5622061;0.5022790;0.5688283;0.6701464;1.0710158;1.6903929;0.5450945;1.2287718;2.6453567;1.6590950;0.9812894;0.7073083;0.3821534;0.5045100;0.3558599;0.6140899;0.5018107;0.4489399;0.5206012;1.1078876;0.4286281;0.5306157;0.4160139;0.4697517;0.5768150;1.3952503;1.0045101;0.2889280;0.5629551;0.4457412;0.6480579;0.4340390;0.4466440;0.3323583;0.6571584;0.9003999;0.6278784;1.1434525;0.4530030;0.6128637;0.2916308;0.6773329;0.8745003;0.4436299;0.6837785;0.4966604;0.4884748;0.9479306;0.3253554;0.5389865;0.3701853;0.2878934;0.5653022
2013-11-19;0.6652637;0.7912895;1.8340317;1.0451639;0.3255291;1.6490986;1.6924591;0.5453765;1.3985957;2.8275376;3.5933751;1.3833479;1.2506580;1.2073630;0.7145014;2.1934470;0.2436820;1.0849850;1.1618587;0.7371721;1.6272896;0.7996000;0.6213054;0.3651270;0.5982133;0.7507464;0.8236566;0.5952460;0.4558177;0.9395923;1.0874654;1.8644548;0.5873807;0.8711705;3.1371262;1.9957087;1.9306112;0.8415512;0.5856525;0.6929263;0.4068009;2.4493029;0.5895009;0.3720924;0.4515440;1.6298049;0.3046032;1.7431401;0.4761029;0.4353522;0.4593774;1.3508077;1.3158380;0.6472710;0.7455078;0.9717560;1.5966485;0.8567011;0.9687842;0.2923943;0.5488225;0.5107125;1.0612562;1.2677343;0.4319996;0.9254823;0.3365541;0.4070298;1.0671950;0.7547104;0.4748219;0.5648399;0.6936997;0.4714708;0.5212274;1.1584789;0.8813161;0.3338686;0.4278011
2013-11-20;0.3360134;1.0786612;2.1084820;1.0906591;0.6339534;1.9621736;1.8876074;0.6240927;3.5694314;1.3310836;3.4342823;1.4118208;1.0493571;0.8654649;0.9617084;2.0761386;0.5587343;1.3281297;1.3217225;0.8125069;0.3786657;0.7388704;0.5046673;0.5513897;0.8982481;1.8442754;1.2583774;0.8587584;0.7008907;1.3512627;1.1099488;1.2943186;0.8136067;0.6786386;1.7005378;1.8318251;0.8856118;0.6917765;0.4581857;0.7389396;0.5049558;1.1222827;0.5494400;0.2613856;1.0222469;3.6655796;0.6350227;1.6486962;0.8635238;0.7091284;0.7276627;1.4096626;1.4426331;0.8020528;0.6524202;0.7934746;1.2256901;0.5659665;0.5268672;0.4481656;2.5199245;0.8559682;1.2179808;1.1309530;0.8781684;1.3923914;0.5375723;0.9946906;0.7323181;0.5832472;0.9937872;0.9301865;0.7232264;0.8287720;0.7628414;1.5245457;0.7933513;0.5156645;0.7653234
2013-11-21;0.5580960;0.5283100;2.6441429;1.1888566;1.0088160;3.9359308;1.3005732;0.4275606;1.7895648;0.9861962;2.8209288;0.6693456;0.9558811;1.0434967;0.7107736;1.3831570;0.4383667;0.4162806;0.7972565;0.6201497;0.6385027;0.5918348;0.3591864;0.3986181;0.4271679;0.3798526;0.9524168;0.9789336;0.4519606;0.9594753;1.0120779;1.4131605;0.4274890;0.8805595;1.5978150;1.7710334;0.8454488;0.6481386;0.4402057;0.9553772;0.3192507;1.0205150;0.2769307;0.6086091;0.6765834;1.8687448;0.2693052;0.3772158;0.3613904;1.3978722;0.4133143;0.6026090;0.6484000;0.6498430;0.5956400;0.5335493;1.0178857;0.4442954;0.5127938;0.2649618;1.1450411;1.0748035;0.9052969;0.4637440;0.6405079;0.8292419;0.5418014;3.8556996;1.1540913;0.4665689;1.4176727;2.6379708;0.2992888;0.4035773;0.6902726;0.7133766;0.4164712;0.4943906;0.3711997
2013-11-22;0.2162581;0.4499527;0.8499324;0.8045977;0.5106414;0.7946776;1.2077734;0.4974282;1.1682675;0.9345749;9.4858351;0.7329181;0.9418370;0.4279393;0.4042750;2.1018898;0.4161313;0.6319060;0.4005858;0.6262116;0.6164212;0.4434487;0.5745550;0.3649146;0.2267601;0.4067815;0.3938186;1.0747232;0.4565836;0.3775014;0.5364256;1.3021181;0.4712982;0.5483312;3.2638780;1.1374213;0.7932197;0.3644016;1.7647838;1.6527923;0.3380508;0.5862845;0.4122922;0.6394526;0.3108347;0.9680502;0.4728423;0.7374738;0.2023878;0.6550348;0.3192911;0.6459947;0.5551864;0.5436061;0.8591681;0.4243404;1.1272036;0.4748522;0.3741983;0.3032995;0.3875003;0.8084117;0.4661737;0.8529138;0.3067579;0.6710065;0.2609672;0.6665241;0.4997464;0.3934396;0.4969540;0.6370830;0.4301342;0.2947368;0.4702482;0.3857376;0.3034683;0.4110388;0.4966804
2013-11-25;0.4906241;0.6119020;0.3772790;1.3300971;0.3376892;0.5726002;1.3181509;0.4740087;5.7405628;2.7846738;3.8759939;1.0083821;0.5797634;1.8754063;0.5774168;1.6169622;0.3890577;0.4574919;0.7610612;0.4153823;0.5333593;0.5091802;0.4229392;0.3620028;0.2803607;0.4099854;0.6863165;0.3548468;0.6297403;0.9041156;0.4750922;0.4214271;0.5539318;0.5046124;0.9191867;2.2991225;0.4417412;0.2164504;1.5423700;1.4425842;0.4330344;0.5925234;0.3668681;0.5254364;0.5856284;0.7453768;0.3717804;0.3301208;0.2255795;0.4207356;0.5651451;0.8436774;0.3910039;0.6663665;0.7765438;0.6242581;1.5110408;0.3724672;0.7389805;0.7882209;1.9528067;0.5800976;0.4669177;1.4453786;0.2548571;0.7042538;0.3210286;0.3442073;0.5476757;0.3790920;1.1295600;0.2599670;0.7846308;0.3413280;0.4263347;0.4701057;0.4564776;0.2637772;0.3823986
2013-11-26;0.8711165;0.5693402;0.7839198;0.8309303;1.0471595;0.5667495;0.8947101;0.6920726;0.9614781;1.1091873;2.2590180;0.6970626;1.2381198;0.8316310;0.5177101;1.2481530;0.4456593;0.5269161;0.5478156;0.6154755;0.6669298;0.5358083;0.4040831;0.3766305;0.5935434;1.0501870;0.9529550;0.8009817;0.5256532;0.9503110;0.8336247;0.6824151;0.2666833;1.1211381;0.7023895;0.9901251;0.6078656;0.2261671;0.5987048;0.5018114;0.2320112;0.9590581;0.5152954;0.4738461;0.2826781;0.4364786;0.1816473;0.3386860;0.1495135;0.5909081;0.9417437;0.9050853;0.5072691;0.3946814;0.8121477;0.5824445;0.8794812;0.5197365;0.6104671;0.5365883;1.0383055;0.5970549;0.4347671;0.7045087;0.4208259;0.6335310;0.1947029;0.6531974;1.2460340;0.4027549;0.5288481;0.3703338;0.5067224;0.2156767;0.5409268;0.7499289;0.3058077;0.4553294;0.5733153
